20,남,10000
20,여,10004
25,남,10000
25,여,10304
30,남,10313
30,여,11089
35,남,12574
35,여,12890
40,남,15290
40,여,15307
45,남,17934
45,여,17780
50,남,19891
50,여,19337
55,남,21173
55,여,19953
60,남,21411
60,여,19395
65,남,0
65,여,0
