20,남,10000
20,여,12262
25,남,11668
25,여,13286
30,남,14660
30,여,15477
35,남,19325
35,여,19199
40,남,25046
40,여,24249
45,남,30708
45,여,29529
50,남,35071
50,여,33048
55,남,29717
55,여,27499
60,남,31037
60,여,27671
65,남,0
65,여,0
