20,남,16729
20,여,21915
25,남,19000
25,여,22370
30,남,23431
30,여,25275
35,남,30852
35,여,30956
40,남,40889
40,여,39832
45,남,53232
45,여,50622
50,남,60246
50,여,56972
55,남,66038
55,여,60526
60,남,69220
60,여,59470
