20,남,17468
20,여,22867
25,남,18527
25,여,22679
30,남,21837
30,여,24901
35,남,29545
35,여,30085
40,남,39656
40,여,38928
45,남,53254
45,여,51255
50,남,64936
50,여,61262
55,남,76288
55,여,71429
60,남,78490
60,여,70658
