20,남,11300
20,여,13350
25,남,11650
25,여,12650
30,남,12050
30,여,12550
35,남,12750
35,여,13500
40,남,14250
40,여,14150
45,남,16300
45,여,15650
50,남,18750
50,여,18650
55,남,21500
55,여,21400
60,남,24300
60,여,23150
65,남,26000
65,여,24600
