20,남,20072
20,여,24664
25,남,24307
25,여,27017
30,남,31097
30,여,32409
35,남,41984
35,여,41347
40,남,55825
40,여,53386
45,남,69597
45,여,65621
50,남,74788
50,여,68977
55,남,83455
55,여,73307
60,남,88014
60,여,74739
