20,남,10000
20,여,11720
25,남,10157
25,여,12313
30,남,12670
30,여,13900
35,남,16628
35,여,16676
40,남,21772
40,여,21202
45,남,28037
45,여,27065
50,남,33973
50,여,32594
55,남,28672
55,여,27145
60,남,30012
60,여,27174
65,남,0
65,여,0
