20,남,10591
20,여,13734
25,남,12190
25,여,14363
30,남,15282
30,여,16535
35,남,20541
35,여,20499
40,남,22830
40,여,22329
45,남,30519
45,여,29387
50,남,42756
50,여,40911
55,남,49722
55,여,47458
60,남,50607
60,여,45839
