20,남,10000
20,여,12356
25,남,10102
25,여,12662
30,남,12184
30,여,14233
35,남,16633
35,여,16777
40,남,21871
40,여,21125
45,남,28763
45,여,27988
50,남,37400
50,여,36148
55,남,0
55,여,0
60,남,0
60,여,0
65,남,0
65,여,0
