20,남,18419
20,여,23703
25,남,21096
25,여,24648
30,남,26461
30,여,28495
35,남,35586
35,여,35540
40,남,48043
40,여,46652
45,남,63394
45,여,60084
50,남,72165
50,여,67885
55,남,79716
55,여,72809
60,남,85172
60,여,72918
