20,남,10000
20,여,10000
25,남,10000
25,여,10000
30,남,10000
30,여,10382
35,남,11291
35,여,11698
40,남,13748
40,여,13785
45,남,16687
45,여,16583
50,남,19468
50,여,19346
55,남,20782
55,여,20021
60,남,21192
60,여,19476
65,남,16803
65,여,14958
