20,남,10000
20,여,12825
25,남,11491
25,여,13697
30,남,14578
30,여,15789
35,남,19465
35,여,19296
40,남,25817
40,여,25056
45,남,33552
45,여,32422
50,남,40868
50,여,39283
55,남,0
55,여,0
60,남,0
60,여,0
65,남,0
65,여,0
