20,남,18124
20,여,22598
25,남,21653
25,여,24285
30,남,27169
30,여,28383
35,남,36014
35,여,35611
40,남,47175
40,여,45312
45,남,58169
45,여,55077
50,남,62201
50,여,57561
55,남,68333
55,여,60322
60,남,70097
60,여,60088
