20,남,11565
20,여,14319
25,남,14063
25,여,15704
30,남,17915
30,여,18706
35,남,24193
35,여,23836
40,남,32233
40,여,30882
45,남,40379
45,여,38190
50,남,48577
50,여,45304
55,남,53221
55,여,47479
60,남,54261
60,여,47156
