20,남,10883
20,여,13535
25,남,13344
25,여,14920
30,남,17031
30,여,17792
35,남,22789
35,여,22486
40,남,29854
40,여,28840
45,남,36846
45,여,35467
50,남,42245
50,여,39942
55,남,0
55,여,0
60,남,0
60,여,0
65,남,0
65,여,0
