20,남,26340
20,여,30588
25,남,28332
25,여,30134
30,남,31632
30,여,31990
35,남,36522
35,여,36790
40,남,43472
40,여,41694
45,남,53060
45,여,49672
50,남,65218
50,여,61840
55,남,78496
55,여,74122
60,남,63930
60,여,60210
65,남,70016
65,여,66426
